sending_institution,sending_course_code,sending_course_name,sending_credits,receiving_institution,receiving_course_code,receiving_course_name,credits_transferred,note,gen_ed_requirement,label,label_name,rule_applied
Mount Wachusett,CIS 224,Beginning PL/SQLThis course is offered in the Spring.3-UMass DartmouthFree Elective3,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Mount Wachusett,CIS 224#(Replaced: 5/14/2018),Beginning Pl/Sql,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Mount Wachusett,CIS 224#(Replaced: 6/1/2024),Beginning PL/SQL,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Mount Wachusett,CIS 224,Beginning PL/SQLThis course is offered in the Spring.3-WestfieldElective3,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Mount Wachusett,CIS 224#(Replaced: 5/14/2018),Beginning Pl/Sql,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Mount Wachusett,CIS 224#(Replaced: 6/1/2024),Beginning PL/SQL,3,Westfield,,Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Mount Wachusett,CIS 224,Beginning PL/SQLThis course is offered in the Spring.3-WorcesterCS 286Database Design and Applications3,3,Worcester,CS 286,Database Design and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 224#(Replaced: 5/14/2018),Beginning Pl/Sql,3,Worcester,CS 286,Database Design and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 224#(Replaced: 6/1/2024),Beginning PL/SQL,3,Worcester,CS 286,Database Design and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 225,Introduction to Data AnalyticsThis course is offered in the Spring.3-FitchburgDATA 2000Principles of Data Analysis3,3,Fitchburg,DATA 2000,Principles of Data Analysis,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 225,Introduction to Data AnalyticsThis course is offered in the Spring.3-MiddlesexInformation Technology Elective3,3,Middlesex,,Information Technology Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Mount Wachusett,CIS 225,Introduction to Data AnalyticsThis course is offered in the Spring.3-WorcesterCS 234Data Mining for Non-CS Majors3,3,Worcester,CS 234,Data Mining for Non-CS Majors,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 250,Systems ProgrammingThis course is offered in the Fall.3-FitchburgCSC 2560Systems Programming3,3,Fitchburg,CSC 2560,Systems Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 250#(Replaced: ),Systems ProgrammingThis course is offered in the Fall.3-FitchburgCSC 3700Algorithms and Data Structures3,3,Fitchburg,CSC 3700,Algorithms and Data Structures,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 250,Systems ProgrammingThis course is offered in the Fall.3-MiddlesexComputer Science Elective3,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Mount Wachusett,CIS 250#(Replaced: ),Systems ProgrammingThis course is offered in the Fall.3-WorcesterCS 242Data Structures3,3,Worcester,CS 242,Data Structures,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 250,Systems ProgrammingThis course is offered in the Fall.3-WorcesterCS 282UNIX Systems Programming3,3,Worcester,CS 282,UNIX Systems Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 252,Algorithms and Data StructuresThis course is offered in the Spring.3-FitchburgCSC 3700Algorithms and Data Structures3,3,Fitchburg,CSC 3700,Algorithms and Data Structures,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 252,Algorithms and Data StructuresThis course is offered in the Spring.3-MiddlesexComputer Science Elective3,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Mount Wachusett,CIS 252,Algorithms and Data StructuresThis course is offered in the Spring.3-WorcesterCS 242Data Structures3,3,Worcester,CS 242,Data Structures,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Mount Wachusett,CIS 253,Introduction to Penetration TestingThis course is offered in the Spring.3-MiddlesexComputer Science Elective3,3,Middlesex,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 101,Computer for Beginners,3,Berkshire,CIS 102,Fundamental Computer Literacy,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,Bridgewater,,Computer Elective,3,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Northern Essex,CIS 101,Computer for Beginners,3,Fitchburg,CSC 1400,Computer Information Systems,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 101,Computer for Beginners,3,Middlesex,CAP 100,Computer Essentials,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,Quinsigamond,CIS 111,Introduction to Microcomputer Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,Salem,ITC 100,Computers and Their Uses,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,Springfield Tech,CMP 106,Computer Basics: Concepts and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,Springfield Tech,CMPA 160#(Replaced: ),Computer Basics: Concepts and Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 101,Computer for Beginners,3,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 101,Computer for Beginners,3,UMass Dartmouth,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 101,Computer for Beginners,3,Westfield,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 101,Computer for Beginners,3,Worcester,,Free Elective,3,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Bridgewater,,Computer Elective,1,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Fitchburg,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Framingham,,Open Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,MCLA,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Middlesex,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,UMass Dartmouth,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Westfield,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 105,Digital Life: Gizmos and Gadgets,1,Worcester,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 106,Mini Access,1,Bridgewater,,Computer Elective,1,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Northern Essex,CIS 106,Mini Access,1,Fitchburg,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 106,Mini Access,1,Framingham,,Computer Science Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 106,Mini Access,1,Massasoit,CTIM 117,Beginning Access,1,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 106,Mini Access,1,MCLA,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 106,Mini Access,1,Middlesex,,Computer Applications Elective,1,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Northern Essex,CIS 106,Mini Access,1,North Shore,CPS 168,Introduction to Access,1,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 106,Mini Access,1,Salem,,Not Transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 106,Mini Access,1,Springfield Tech,CMP 123,Access,1,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 106,Mini Access,1,Springfield Tech,CMPA 111#(Replaced: ),Access,1,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 106,Mini Access,1,UMass Amherst,,Not transferable,,,-,0,not_transferable,Receiving course name indicates not transferable
Northern Essex,CIS 106,Mini Access,1,UMass Dartmouth,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 106,Mini Access,1,Westfield,,Elective,1,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Northern Essex,CIS 106,Mini Access,1,Worcester,,Free Elective,1,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Northern Essex,CIS 110,Computer Applications,3,Bridgewater,COMP 105,Computers and Their Applications: An Introduction,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Bunker Hill,CIT 110,Applications/Concepts,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Fitchburg,BSAD 1700,Introduction to Computer Information Systems for Business,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Fitchburg,CSC 1100,Computer Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Framingham,BUIS 200,Introduction to Business SystemsStudents may not receive credit for both BUIS 200 Introduction to Business Systems and 12.208 Microcomputer Applications in Business.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Framingham,CSCI 120,Introduction to Information TechnologyStudents cannot receive credit for both this course and 63.151 Personal Computer (PC) Fundamentals and Applications.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,Holyoke,CSI 111,Computer Concepts with Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,MassBay,CS 113,Fundamentals of IT,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Northern Essex,CIS 110,Computer Applications,3,MCLA,,Computer Science Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
